#GENE	SYN_GERP
SNRPB	-0.07410457516339874
ZNF343	-0.9651140271493214
TMC2	-0.33050309352517987
NOP56	-0.7289343911439115
IDH3B	-0.11803141361256539
EBF4	0.38557514619883054
CPXM1	-0.9095178841309824
TMEM239	-0.8472462365591397
C20orf141	-0.9229758928571429
PCED1A	0.44769049586776866
VPS16	-0.8708233576642337
PTPRA	0.9187120111731845
GNRH2	0.26677974683544303
MRPS26	-0.47921898148148145
OXT	-0.01714999999999999
AVP	-0.46008988764044945
UBOX5	-0.41664601449275357
FASTKD5	0.1469067975830816
DDRGK1	0.3220140490797546
ITPA	-1.6880368421052625
SLC4A11	-1.115796085106383
C20orf194	0.7358041980198021
ATRN	0.5260249441786283
GFRA4	-0.0819893779904306
ADAM33	-0.9614011699779249
SIGLEC1	-1.4791063549618322
HSPA12B	-0.8857997493734335
C20orf27	-0.25904857142857146
SPEF1	-0.2309931623931623
CENPB	-0.3315443870967742
CDC25B	-0.9848024390243902
AP5S1	-1.3644491525423728
MAVS	-1.4296786706948643
PANK2	1.0394891373801916
RNF24	0.4632459016393442
SMOX	0.019956204379562057
ADRA1D	-0.37036805405405404
PRNP	-2.5056455284552843
PRND	-1.9108545454545454
RASSF2	-1.0800764705882353
SLC23A2	-1.8857961309523812
TMEM230	0.10360952380952387
PCNA	0.5592844827586207
CDS2	-0.7714875647668393
PROKR2	-0.7104546961325967
GPCPD1	1.0227591760299624
C20orf196	-1.0483229761904762
CHGB	-2.096178151260504
TRMT6	0.004865380952380842
MCM8	0.4612835195530726
CRLS1	1.238667469879518
LRRN4	-1.954862363238512
FERMT1	-2.0905236363636366
BMP2	-0.5565580110497239
HAO1	-1.4128186813186812
TMX4	0.14869811320754717
PLCB1	-0.728418775510204
PLCB4	0.06369619686800898
LAMP5	-0.21890873015873002
PAK7	-0.9582503086419751
ANKEF1	-1.735190547112462
SNAP25	2.746306666666667
MKKS	-0.754321159533074
SLX4IP	1.40074
JAG1	-0.9225803278688525
BTBD3	0.26201090909090885
SPTLC3	-0.9786388979591836
ISM1	-0.5019533333333335
TASP1	1.429976886792453
ESF1	0.8270552419354839
NDUFAF5	-1.2270622435897438
SEL1L2	1.668515238095238
MACROD2	0.8660407407407409
FLRT3	1.042023587671233
KIF16B	-1.380933273381295
SNRPB2	0.6342359550561798
OTOR	-0.4213333333333332
PCSK2	-1.1097023178807945
BFSP1	-1.8634765625
DSTN	1.1767459016393444
RRBP1	-1.6926797807017544
BANF2	-1.1504864864864865
SNX5	-0.23380382165605101
OVOL2	0.14960859375000005
MGME1	-0.5546554744525547
PET117	2.011502857142857
CSRP2BP	-3.398395323529412
ZNF133	-1.5853543636363636
DZANK1	-0.5060470809248555
POLR3F	-0.45894827586206904
RBBP9	-0.5444746835443038
SEC23B	-1.0746094444444445
DTD1	-1.3012862365591398
C20orf78	-0.27649180327868855
SCP2D1	-1.5414202898550722
SLC24A3	-0.67313625
RIN2	-0.31245822471910123
NAA20	-1.5060102564102564
CRNKL1	-0.9057584097859327
C20orf26	-1.526422996183206
INSM1	-0.019011891891891928
RALGAPA2	-1.074897682926829
XRN2	0.11735352331606212
NKX2-4	0.08493281385281387
NKX2-2	1.4590785234899328
PAX1	-0.8131628985507247
FOXA2	-0.6077991967871486
SSTR4	-1.0808233609958506
THBD	-3.107427848101266
CD93	-2.7079660773480665
NXT1	-2.734741935483871
GZF1	-2.63792932885906
NAPB	-1.121677927927928
CSTL1	-1.8591037735849056
CST11	-2.1287333333333334
CST8	-0.9393070175438597
CST9L	-1.0980824561403508
CST9	-2.197838709677419
CST3	-1.7452073170731708
CST4	-1.0299516129032258
CST1	-0.8164098360655738
CST2	-0.95141
CST5	-0.816198051724138
GGTLC1	-0.5822195121951219
SYNDIG1	-1.4895025641025639
CST7	-1.4602044117647057
APMAP	-1.9376346788990826
ACSS1	-1.9619333333333333
VSX1	-2.153929633027523
ENTPD6	-2.8445368421052635
PYGB	-1.2426548429319373
ABHD12	-0.9192032653061224
GINS1	-0.3822337662337662
NINL	-1.8904492223950236
NANP	-1.830135849056604
ZNF337	-0.7628822535211267
DEFB115	0.30579411764705877
DEFB116	0.214475945945946
DEFB118	-1.2156631578947368
DEFB119	-0.047461538461538465
DEFB121	-0.6166381794871796
DEFB123	0.6381961538461538
DEFB124	-0.00022222222222218542
REM1	-0.782097191011236
HM13	1.0371877828054297
ID1	-0.013041935483870904
COX4I2	-0.8336766233766231
BCL2L1	1.7158857142857145
TPX2	-0.022284705882352922
MYLK2	-0.49004790209790206
FOXS1	-1.3288671717171714
DUSP15	0.2716992366412214
TTLL9	-0.9586375000000001
PDRG1	0.442388888888889
XKR7	0.31522463768115944
CCM2L	0.25406839999999997
HCK	-1.1794736401673642
TM9SF4	0.40258286713286706
PLAGL2	1.4208230384615386
POFUT1	-0.8495497409326423
KIF3B	-0.5360857142857144
ASXL1	0.06070513075965123
C20orf112	-0.19737213333333323
COMMD7	-0.44698662790697674
DNMT3B	-1.7575642156862747
MAPRE1	0.4925361111111112
SUN5	-0.95625
BPIFB2	-0.3895830985915492
BPIFB6	-0.6234789224137931
BPIFB3	-0.6588688311688312
BPIFB4	-0.9467518005540164
BPIFA2	-1.409971370967742
BPIFA3	-0.04812376237623766
BPIFA1	-0.8571840000000002
BPIFB1	-1.134214588235294
CDK5RAP1	-0.2594771217712177
SNTA1	0.010730162337662339
CBFA2T2	-0.7283050331125829
NECAB3	-0.5576037914691943
C20orf144	-0.25472500000000003
ACTL10	-1.2804722297297295
E2F1	-0.3608046875
PXMP4	-0.5032655172413792
ZNF341	-1.4483876126126125
CHMP4B	0.5933626373626375
RALY	0.428162754491018
EIF2S2	1.7340210526315791
ASIP	0.5552608450704225
AHCY	-0.16465419047619054
ITCH	1.244008620689655
DYNLRB1	0.8902463414634147
MAP1LC3A	1.464224489795918
PIGU	1.3371931707317073
NCOA6	1.9924994459833796
TP53INP2	0.11077142857142858
GGT7	-0.17924066496163676
ACSS2	1.0471027011494252
GSS	0.8540040816326531
MYH7B	-0.7761038054968287
TRPC4AP	0.5797737183098591
EDEM2	-0.1119772727272727
PROCR	0.22116328124999998
MMP24	0.19268105740181268
EIF6	0.32764239999999994
FAM83C	-0.7795248291571755
UQCC1	1.2109053846153848
GDF5	1.308922462686567
CEP250	-0.4995314942418427
C20orf173	-0.6765346666666666
ERGIC3	-0.21455747126436797
SPAG4	0.6365021196581198
CPNE1	0.033018804347826045
RBM12	1.7362553465346535
NFS1	-0.1293874897119341
ROMO1	0.9908613636363636
RBM39	1.2398526905829599
PHF20	0.8768652941176471
SCAND1	-1.87512064516129
CNBD2	-0.8802079812206572
EPB41L1	0.2213069951923077
AAR2	-0.9986755434782608
DLGAP4	-0.263105996131528
MYL9	0.053899999999999934
TGIF2	-0.9600782608695653
TGIF2-C20orf24	-0.42089552238805983
C20orf24	2.2559999999999993
SLA2	-0.2760692857142857
NDRG3	0.6184614035087719
DSN1	0.9133310810810811
SOGA1	-1.193597416762342
TLDC2	-0.792427358490566
SAMHD1	-1.611914782608696
RBL1	1.0338540315315314
RPN2	-0.28033373493975905
GHRH	0.5859374999999999
MANBAL	-1.3973888888888886
SRC	-1.0703022419928823
BLCAP	1.228659090909091
NNAT	1.997911111111111
CTNNBL1	-0.7031959641255604
VSTM2L	0.5596043103448276
TTI1	-0.5175300589390963
RPRD1B	1.4868940789473684
TGM2	-1.1394844512195121
KIAA1755	-1.2440663109756098
BPI	-1.3168047210300429
LBP	-1.5283157983193276
RALGAPB	2.0051070796460175
ADIG	-1.6317103448275863
SLC32A1	0.847604440433213
ACTR5	-1.673352233676976
PPP1R16B	-0.23561127819548883
FAM83D	-1.5487732919254655
DHX35	-0.64561775147929
MAFB	0.7168240476190475
TOP1	1.3146986122448976
PLCG1	-0.5572881944444446
ZHX3	-2.3430866375545856
LPIN3	-0.8118015590200447
EMILIN3	-1.1715940618101546
CHD6	-0.5459862532299743
PTPRT	-0.560246524822695
SRSF6	0.6663674418604651
L3MBTL1	-0.6056255924170616
SGK2	-0.5836833333333333
IFT52	0.06659085714285709
MYBL2	-1.2755058702064896
GTSF1L	0.18635178571428576
TOX2	-0.7899427561837457
JPH2	-0.36031387559808614
OSER1	0.8374919999999999
GDAP1L1	0.41962543352601145
FITM2	0.3884291338582677
R3HDML	-0.3849344537815126
HNF4A	-0.2921517543859649
TTPAL	-1.4501201686746992
SERINC3	-0.6853942731277533
PKIG	-1.712465
ADA	-1.6721075144508672
WISP2	-0.3977758389261745
KCNK15	0.4527626794258373
RIMS4	0.37007013888888896
YWHAB	0.08067857142857143
PABPC1L	-0.19806959119496856
TOMM34	0.13411489361702125
STK4	-0.1698859375
KCNS1	0.20725213114754104
WFDC5	-0.9342372881355931
WFDC12	-1.7862358490566033
PI3	-2.046134426229508
SEMG1	-0.45752046242774563
SEMG2	-0.27842028985507244
SLPI	-1.3504342622950818
MATN4	-0.8315519047619048
RBPJL	-1.424619718309859
SDC4	-0.4521919191919192
SYS1	2.1006896551724137
TP53TG5	-0.8358166129032261
DBNDD2	-0.4885239130434783
PIGT	-1.088601238390093
WFDC2	-1.3015238095238095
SPINT3	-1.7362972972972968
WFDC6	-0.9227187499999999
EPPIN-WFDC6	-1.2343741379310345
EPPIN	-1.2343741379310345
WFDC8	-2.1550522727272727
WFDC9	-1.7755970588235295
WFDC10A	-0.9269117647058823
WFDC11	-1.0047037037037039
WFDC10B	-0.3444179310344827
WFDC13	-1.0803809523809524
SPINT4	-0.8228264705882353
WFDC3	-0.907863551401869
DNTTIP1	0.13545693750000007
UBE2C	-0.07931868131868128
TNNC2	-0.010033962264150953
SNX21	0.25265674418604644
ACOT8	-0.02573726708074528
ZSWIM3	-1.1493715635179154
ZSWIM1	-0.8651325265486726
SPATA25	0.6465822222222223
NEURL2	-0.2858620689655171
CTSA	-0.7547550200803212
PLTP	-0.650350357142857
PCIF1	-0.28068434782608687
ZNF335	-1.6660127955493744
MMP9	-1.340890909090909
SLC12A5	0.19715033783783786
NCOA5	1.1160742857142858
CD40	-1.75167373015873
CDH22	-0.11196567164179107
SLC35C2	-0.4110495049504951
ELMO2	-0.025375544217687063
ZNF334	-0.9476163849765258
OCSTAMP	-1.2269349152542373
SLC13A3	-0.5643849693251535
TP53RK	-0.6584644285714286
SLC2A10	-1.505521387283237
EYA2	-1.6393286245353158
ZMYND8	-1.584499427480916
NCOA3	-1.255129203821656
SULF2	-0.8266255263157896
PREX1	-0.7806569169960476
ARFGEF2	-1.108382423025435
CSE1L	0.03556114728682174
STAU1	0.6549043165467625
DDX27	-1.0182994428969359
ZNFX1	-0.6147604325699745
KCNB1	-1.2420014683544305
PTGIS	-1.4841389961389961
B4GALT5	-0.7352912209302326
SLC9A8	-0.29235107142857136
SPATA2	-1.0064316142322098
RNF114	0.6260873786407769
SNAI1	-1.5556666666666668
TMEM189-UBE2V1	0.7575677348066298
UBE2V1	1.910527027027027
TMEM189	0.7575677348066298
CEBPB	1.1721011483253587
PTPN1	-1.8049941176470587
FAM65C	-1.626086041666667
PARD6B	-3.869711538461538
BCAS4	-0.2858944444444445
ADNP	-0.2991960674157303
DPM1	0.3674831775700934
MOCS3	-2.256467352941176
KCNG1	0.1559643382352941
NFATC2	-0.6840196787148595
ATP9A	-1.8552266924564798
SALL4	-2.9340257352941177
ZFP64	-2.276597115384615
TSHZ2	-2.464614446952596
ZNF217	-4.453971548387097
BCAS1	-1.2889129999999998
CYP24A1	-2.042935930735931
PFDN4	0.40871315789473694
DOK5	-0.4519795275590552
CBLN4	0.013846846846846854
MC3R	-0.6879496644295302
FAM210B	-1.8916982456140352
AURKA	-2.6951597765363124
CSTF1	-3.0204383419689114
CASS4	-3.022268605263158
RTFDC1	-2.1901746268656717
FAM209A	-1.5479194805194807
FAM209B	-0.8313792207792208
TFAP2C	-2.7770200000000003
BMP7	-0.2596582914572864
SPO11	-1.183754601226994
RAE1	-3.567541176470588
MTRNR2L3	0.19000000000000003
RBM38	-1.1855683098591547
CTCFL	-2.8336177304964534
PCK1	-1.8771874100719421
ZBP1	-2.321325117370892
PMEPA1	-0.43744383561643835
C20orf85	-3.479149230769231
RAB22A	-2.2328988235294114
VAPB	-1.0591121495327103
APCDD1L	-1.6615463022508035
STX16	-0.45229571428571436
NPEPL1	-2.1225097315436243
GNAS	-0.508671554770318
NELFCD	-2.937610394265233
CTSZ	-2.1207152777777782
TUBB1	-2.4192587064676614
ATP5E	-2.245661904761905
SLMO2	-2.3853967032967036
ZNF831	-2.5645511475409837
EDN3	-1.5799953846153842
PHACTR3	-1.3730038403041824
SYCP2	0.8351809823182711
FAM217B	-4.6265520430107525
PPP1R3D	-1.4958765027322405
CDH26	-2.867127218045113
C20orf197	-1.174235849056604
CDH4	-2.190529411764706
TAF4	-0.9594254788732395
LSM14B	-1.0106573737373739
PSMA7	-1.7611652173913044
SS18L1	-1.9981489130434782
MTG2	-3.706006140350877
HRH3	-1.5342955555555555
OSBPL2	-2.961541798941799
ADRM1	-1.7955008771929823
LAMA5	-1.7305434114832534
RPS21	-0.5215194444444444
CABLES2	-1.5762949816849816
RBBP8NL	-1.7625693506493507
GATA5	-1.32171162055336
C20orf166	-1.0047525423728814
SLCO4A1	-1.8927997555012226
NTSR1	-0.6369310924369749
MRGBP	-0.6470717391304348
OGFR	-1.888780886426593
COL9A3	-2.4994716269841266
TCFL5	-2.14927518115942
DIDO1	-5.07402406462585
GID8	-3.1968597701149424
SLC17A9	-1.4708086776859504
YTHDF1	-2.5270249056603773
BIRC7	-1.922075
NKAIN4	-0.4406742201834864
ARFGAP1	-2.9176604278074865
COL20A1	-1.618598381303813
CHRNA4	-1.2382260744985674
KCNQ2	-1.5703296375266527
EEF1A2	-1.0458961373390556
PPDPF	-1.0502313432835821
PTK6	-1.6209016666666667
SRMS	-1.6569359040590406
C20orf195	-1.0529941520467836
HELZ2	-2.1428126486129457
GMEB2	-2.609436148867314
STMN3	-1.1908518518518516
RTEL1	-2.2823133640552995
TNFRSF6B	-1.9626526486486486
ARFRP1	-2.1104336956521736
ZGPAT	-2.039686089965398
LIME1	-1.060597566137566
SLC2A4RG	-1.1746361445783133
ZBTB46	-3.8367881756756756
ABHD16B	-1.983878472222222
TPD52L2	-1.4144528099173552
DNAJC5	-2.4091309523809525
UCKL1	-2.4364505376344088
ZNF512B	-2.0909171842650105
SAMD10	-0.1995178571428571
PRPF6	-1.8396331559633028
SOX18	-0.04314444444444447
TCEA2	-2.003252027027027
RGS19	-1.955384466019418
OPRL1	-1.6814115740740743
C20orf201	-1.2006595092024541
NPBWR2	-1.5681481
MYT1	-1.007029590643275
PCMTD2	-3.010374683544303
OR4F17	0.16165288732394364
PPAP2C	-2.719768888888889
MIER2	-2.0018064748201443
THEG	-1.8215424731182794
C2CD4C	-1.984565250965251
SHC2	-1.3531481714285714
ODF3L2	-2.051431947368421
MADCAM1	-1.8884792307692306
TPGS1	-0.8669849462365593
CDC34	-2.558628318584071
GZMM	-2.262420125786164
BSG	-2.0378137254901962
HCN2	-0.8063882907662083
POLRMT	-2.593448885586924
FGF22	-0.8668336607142857
RNF126	-1.5125398809523811
FSTL3	-0.8815455128205127
PRSS57	-2.508105
PALM	-2.4037560747663553
MISP	-2.7797045576407506
PTBP1	-2.681702372881356
AZU1	-1.0278520000000002
PRTN3	-2.454186577181208
ELANE	-2.136196987951807
CFD	-1.8281754716981138
MED16	-1.6493916008316007
R3HDM4	-1.5809073287671234
KISS1R	-1.6134601824817518
ARID3A	-2.4773954761904764
WDR18	-1.919823109243697
GRIN3B	-2.0693591728212697
TMEM259	-1.6144631428571432
CNN2	-2.1537442953020136
ABCA7	-2.0022764026295437
HMHA1	-2.554683333333333
POLR2E	-1.4551303092783505
GPX4	-0.5401329545454545
SBNO2	-2.0003726964769646
STK11	-2.1363651515151516
C19orf26	-1.0318781249999998
ATP5D	-2.773520183486238
MIDN	-1.2659762711864408
CIRBP	-2.5096436781609195
C19orf24	-1.3766079545454546
MUM1	-3.4488519886363633
EFNA2	-0.5055561983471075
NDUFS7	-2.3376975609756094
GAMT	-1.3892684563758388
DAZAP1	-2.131637387387387
RPS15	-1.6991819444444447
APC2	-2.758825260663507
C19orf25	-1.8806882352941177
PCSK4	-0.9995208695652174
REEP6	-3.091721649484536
ADAMTSL5	-1.4165640287769785
PLK5	-2.1494683168316833
MEX3D	-1.5224137777777778
MBD3	-2.247099185185185
UQCR11	-1.2208312499999998
TCF3	-2.091131060606061
ONECUT3	-0.05610694864048343
ATP8B3	-2.1340591111111107
REXO1	-2.1787781922525107
KLF16	-0.4992945303867403
ABHD17A	-1.390627860696517
SCAMP4	-3.6149571428571425
ADAT3	-3.1764112970711293
CSNK1G2	-0.6772113402061857
BTBD2	-2.3786937086092714
MKNK2	-0.7724004739336494
MOB3A	-2.3881979381443297
IZUMO4	-0.7144138613861386
AP3D1	-2.359718051948052
DOT1L	-2.5301297846889956
PLEKHJ1	0.5670047619047617
SF3A2	-3.89386462585034
AMH	-2.18670475
JSRP1	-2.345633163265307
OAZ1	0.29086666666666666
C19orf35	-1.9352736363636365
LINGO3	-1.1656664599483204
LSM7	-2.536431818181818
TMPRSS9	-2.2756824
TIMM13	-0.5331590909090909
LMNB2	-1.491914423076923
GADD45B	-0.6626986842105262
GNG7	-1.3371875
DIRAS1	0.04238602150537638
SLC39A3	-1.211822972972973
SGTA	-3.593359154929578
THOP1	-2.3000454268292683
ZNF554	-1.132626168224299
ZNF555	-1.3943950892857144
ZNF556	-1.260866612021858
ZNF57	-1.3752830917874397
ZNF77	-1.788808133971292
TLE6	-1.8276218587360593
TLE2	-1.9003438902743144
AES	-1.0736574626865671
GNA11	-1.5386143790849673
GNA15	-2.08127096969697
S1PR4	-1.195351219512195
NCLN	-1.47254076433121
CELF5	-0.335749356060606
NFIC	0.2196281272084806
C19orf77	-2.028661818181818
DOHH	-2.2570268156424578
FZR1	-2.6444845018450187
MFSD12	-1.1397746625766871
C19orf71	-2.6180258620689654
HMG20B	-1.4147743589743589
GIPC3	-0.7397830303030303
TBXA2R	-1.4616464684014872
CACTIN	-2.296309243697479
PIP5K1C	-2.0930660000000003
TJP3	-2.4389380000000003
APBA3	-2.6178221621621622
MRPL54	-2.590301408450705
RAX2	-2.3208125
MATK	-1.9303254181818184
ZFR2	-2.0900860073260072
ATCAY	-2.0917836363636364
NMRK2	-1.4299211711711715
DAPK3	-2.1399247619047617
EEF2	-3.0831268752997603
PIAS4	-1.8962656488549618
ZBTB7A	-1.4295370588235292
MAP2K2	-1.1263964646464648
CREB3L3	-2.463572076923077
SIRT6	-1.5071344660194175
ANKRD24	-2.279432311320755
EBI3	-2.934470149253731
CCDC94	-3.2774027586206893
SHD	-2.0680976470588233
TMIGD2	-1.1611383783783784
FSD1	-1.1835684210526316
STAP2	-1.3797189711934155
MPND	-1.575190625
SH3GL1	-1.160492441860465
CHAF1A	-3.3071147156398104
UBXN6	-2.351983105022831
PLIN4	-4.698547339246119
PLIN5	-1.3196849056603774
LRG1	-2.433427638190955
SEMA6B	-1.329009609929078
TNFAIP8L1	-1.2545433962264152
C19orf10	-0.8097085106382977
DPP9	-2.163446376811594
FEM1A	-1.357812955801105
TICAM1	-3.469286861313868
PLIN3	-2.6175622317596567
ARRDC5	-2.2691629139072846
KDM4B	-2.385385881294964
PTPRS	-0.8892898280802293
ZNRF4	-2.2673128514056224
SAFB2	-1.7329201834862384
SAFB	-1.506296107055961
RPL36	-0.5368098039215686
C19orf70	-1.7674587301587301
HSD11B1L	-0.5690645000000001
LONP1	-1.9011313765182187
CATSPERD	-2.4612391549295776
PRR22	-2.703050038610039
DUS3L	-2.3064722067988668
NRTN	-0.8751955882352941
FUT6	-1.8699733333333333
FUT3	-1.0882449197860962
FUT5	-1.189201030927835
NDUFA11	-1.3388697872340425
VMAC	-1.8086606666666667
CAPS	-1.409718811881188
RANBP3	-2.078533103448276
RFX2	-2.217477111716621
ACSBG2	-3.7825709090909085
MLLT1	-1.2270080586080587
ACER1	-1.9687254385964912
CLPP	-1.7504350993377482
ALKBH7	-1.7374729927007297
PSPN	-0.9940833333333332
GTF2F1	-2.9566261467889907
KHSRP	-2.30747506234414
SLC25A41	-2.21790243902439
SLC25A23	-1.4905894277551022
CRB3	-0.673148051948052
DENND1C	-1.6366489841986456
TUBB4A	-1.0549753488372093
TNFSF9	-2.111488202247191
CD70	-2.367956896551724
TNFSF14	-2.381323819444445
C3	-2.6451683417085428
GPR108	-1.0810044609665426
TRIP10	-2.6415107296137337
SH2D3A	-1.6287302259887007
VAV1	-1.4946941666666664
EMR1	-2.006785587467363
MBD3L5	-1.0212490909090908
MBD3L4	-0.15958333333333333
MBD3L2	-0.40127927927927937
MBD3L3	-0.44084259259259256
ZNF557	-0.49470482352941175
INSR	-2.5166170542635657
ARHGEF18	-2.538192711864407
PEX11G	-1.4444786666666667
C19orf45	-1.4814403773584905
ZNF358	-1.954112803468208
MCOLN1	-1.6680696308724832
PNPLA6	-1.9055704035308954
CAMSAP3	-2.285566839948784
XAB2	-1.6558903960396039
PET100	0.3090115384615386
PCP2	-0.8608575342465755
STXBP2	-2.090694256756757
RETN	-2.209562711864407
C19orf59	-1.6678917808219178
TRAPPC5	-1.359654954954955
FCER2	-1.602257638888889
CLEC4G	-2.7830999350649352
CD209	-1.5722846524064171
CLEC4M	-1.1594333139534885
EVI5L	-1.1427877577319587
LRRC8E	-2.533699251870324
MAP2K7	-0.87650595
TGFBR3L	-1.7271928870292885
SNAPC2	-2.180780733944954
CTXN1	0.8214905660377356
TIMM44	-2.0595497584541063
ELAVL1	0.2318290604026846
CCL25	-1.5142698630136988
FBN3	-1.4535916480238629
CERS4	-1.4815654450261782
CD320	-1.434375842696629
NDUFA7	-2.2026298507462685
RPS28	-1.0638105263157893
KANK3	-1.9761470666666667
ANGPTL4	-1.8906344497607657
RAB11B	-1.3107135922330095
MARCH2	-2.2699057971014494
HNRNPM	1.0560476304347828
PRAM1	-2.452840659340659
ZNF414	-0.8444844621513944
MYO1F	-1.2046784735812133
ADAMTS10	-1.4761315514333895
ACTL9	-2.5325433200000003
OR2Z1	-2.2590187845303866
ZNF558	-1.8439853594771245
MBD3L1	-2.5524117647058824
MUC16	-1.3218006466778336
OR1M1	-3.6387559006211188
OR7G2	-2.9089981707317074
OR7G1	-2.7244389261744963
OR7G3	-3.10115
ZNF317	-2.564904918032787
OR7D2	-1.624185796178344
OR7D4	-2.2906919277108435
OR7E24	-1.852097435897436
ZNF699	-1.201659862385321
ZNF559	-0.8943612565445028
ZNF559-ZNF177	-0.35232439024390233
ZNF177	-0.5014480225988701
ZNF266	-1.6763028846153847
ZNF560	-1.2055875
ZNF426	-0.7079459330143539
ZNF121	-0.5990513571428571
ZNF561	-0.5359645
C19orf82	0.04023529411764706
ZNF562	-0.821948427672956
ZNF812	-0.6486409090909091
ZNF846	-0.9074763
FBXL12	-2.1772757978723405
UBL5	-0.8040689655172413
PIN1	-0.24907808219178074
OLFM2	-0.6039675105485232
COL5A3	-1.6603112340425532
RDH8	-1.4270257812500002
C19orf66	-1.068049295774648
ANGPTL6	-1.5900448398576512
PPAN-P2RY11	-2.334777156177156
PPAN	-2.334777156177156
P2RY11	-2.1463802690582963
EIF3G	-1.824119032258064
DNMT1	-3.0613055662983424
S1PR2	-2.4485535238095237
MRPL4	-1.6125215934065933
ICAM1	-3.0847610062893085
ICAM4	-0.11555602409638562
ICAM5	-2.0368223548922058
ZGLP1	-1.4271760264900661
FDX1L	-1.0054550458715599
RAVER1	-0.8635580041580041
ICAM3	-2.7795660256410257
TYK2	-2.041949833887043
CDC37	-0.9664274647887325
PDE4A	-1.4903322580645162
KEAP1	-2.035235761589404
S1PR5	-1.722563028169014
ATG4D	-1.7791145522388059
KRI1	-2.4663006159420293
CDKN2D	-1.8030906796116504
AP1M2	-2.106142408376963
SLC44A2	-1.3542654103343466
ILF3	-2.2235579957356078
QTRT1	-1.376212
DNM2	-1.2748548543689322
TMED1	-1.2387892372881355
C19orf38	-2.7822773437499997
CARM1	-1.1003893706070287
YIPF2	-2.327342362637362
C19orf52	-1.8181064102564102
SMARCA4	-2.107930573566085
LDLR	-2.823148918918919
SPC24	-1.8578483516483513
KANK2	-2.510759385796545
DOCK6	-2.1117218869644487
C19orf80	-2.1473610619469023
TSPAN16	-1.555270992366412
RAB3D	-2.0739752475247526
TMEM205	-1.5698529411764706
CCDC159	-1.59549631147541
SWSAP1	-2.4186060810810814
EPOR	-1.8541444999999999
RGL3	-1.835844688279302
CCDC151	-1.9619729007633586
PRKCSH	-2.641432092050209
ELAVL3	-0.27182722513088997
ZNF653	-1.125087616099071
ECSIT	-1.8915506976744185
CNN1	-1.4525466165413532
ELOF1	-2.7421621621621624
ZNF627	-1.0197676470588235
ACP5	-1.8818040935672515
ZNF823	-0.3517669811320755
ZNF441	-0.5777313004484304
ZNF491	-0.6042595744680852
ZNF440	-0.7323728909952607
ZNF439	-0.47065269461077835
ZNF69	-0.1508159090909091
ZNF700	-0.28736213991769544
ZNF763	-0.71511640625
ZNF433	-0.8770397166666667
ZNF878	-0.8159947872340425
ZNF844	-0.6999634146341465
ZNF20	-0.44262491011235955
ZNF625	-0.30196955555555555
ZNF136	-0.2998762162162162
ZNF44	-0.5160396551724138
ZNF563	-0.35400423684210525
ZNF442	-0.5100395238095239
ZNF799	-0.601255475113122
ZNF443	-0.6526573275862069
ZNF709	-1.7321439024390244
